time,energy,pressure,temperature
0,430.2927985465735,12.527703354895491,0.5022906008908496
0.01,389.7800070219608,12.493521269811621,0.47986612409974316
0.02,331.4873247128487,12.787566689105393,0.4475103313060398
0.030000000000000002,259.9386928701977,12.803822287508519,0.4077608605500329
0.04,348.87044410479876,13.415662695463222,0.5254843050351807
0.05,670.0294660651597,15.525745136955914,0.8651822445607764
0.060000000000000005,729.873780665343,18.039761732588783,0.9465598268376241
0.06999999999999999,710.1912674145094,20.135055887284636,0.94340430240851
0.08,299.04279152613697,11.671367850361253,0.5091563161715197
0.09000000000000001,576.2412481319042,13.410732735151091,0.7764608447525972
0.1,699.7001136753913,16.687379588646753,0.9038655306078108
0.11,345.70325638753496,6.996188481073757,0.5140572104200065
0.12000000000000001,493.28506375419704,12.7286173020516,0.6821044694071084
0.13,520.4023457564285,11.310833803717639,0.7010236669129943
0.13999999999999999,588.3464764328806,7.637967580252435,0.7508839648840904
0.15,374.34339157741886,7.499325305137017,0.548192856321197
0.16,716.6279760510134,9.545202557853903,0.8920078884023547
0.17,878.2155226703268,191.96329772898687,1.064703762952953
0.18000000000000002,782.0958594204146,14.030516009563303,0.9605632587076388
0.19,600.8916282752244,5.213439136933879,0.7610957793304439
0.2,952.1442026346422,38.87545261023553,1.1295692854877144
0.21000000000000002,1004.4775846946277,12.360932342347406,1.1859598453946396
0.22,881.7856211366936,11.887601229677603,1.0672094095092954
0.22999999999999998,1022.8277142775077,17.635862803927402,1.169417923980016
0.24000000000000002,1575.9689366931461,23.595898468695292,1.7442609870559793
0.25,951.0326131030525,4.206498205476823,1.0858027973977837
0.26,1067.7101457869646,12.08062861533885,1.251473660189539
0.27,1241.6867246467411,16.71720187716904,1.401374836669491
0.27999999999999997,1514.043832860883,14.935671319534936,1.6968689947531943
0.29000000000000004,979.6582644674776,9.571326359608138,1.157901162019007
0.3,1184.5540956488942,14.045846583653763,1.3713488360880013
0.31000000000000005,848.3614582521367,6.304949526833968,1.0106866742697846
0.32,1546.6747581027323,19.136258524796798,1.7328326820245161
0.33,1096.5268707509242,24.63126526412923,1.245786706562034
0.34,1564.247393114718,19.51666379854531,1.747772712747319
0.35000000000000003,1279.6167606640788,61.00319773287487,1.4597945950826103
0.36000000000000004,1263.4287107584478,61.96111053750285,1.4357384616138387
0.37,891.5017029715962,2.083628787072637,1.0278552198470279
0.38,1310.968595631557,35.14083743365041,1.4726899117251584
0.39,1557.0196878274674,18.24742789556533,1.712258516805944
0.4,1680.1743527907884,44.85136240950585,1.8357948669133664
0.41000000000000003,1576.9302573803623,35.120617383579976,1.7272674493865083
0.42000000000000004,1594.5607791529262,19.157682170324975,1.7624505569419677
0.43,1670.1211782774508,36.5277682049068,1.8104870246925977
0.44,2364.651363613656,81.80039282460804,2.570051960123508
0.45000000000000007,1300.1525505969753,56.85925021205825,1.403835378782139
0.45999999999999996,2495.8641678423273,90.82818884549222,2.664794796743862
0.47000000000000003,1759.3932512934514,88.07694616761826,1.8908178256936552
0.48000000000000004,2019.5670494782921,112.41805767369677,2.1792791907386717
0.49,1542.6098543670885,106.14684006211714,1.6606816109901459
0.5,2129.324290976628,109.52719692524039,2.2656860684282685
0.51,2279.4084959887564,89.79449959495555,2.4037517708942726
0.52,2866.20562761508,297.06524642795785,3.0222180237186858
0.53,3085.0508631369053,315.5035114727764,3.2685959253610815
0.54,2302.4938697413236,42.52097293647287,2.4514434682285877
0.55,2819.1806221200195,65.01800259560852,2.9627175721919046
0.5599999999999999,2818.232382701399,12.467741773318272,2.9527135148142714
0.5700000000000001,2711.4693750479337,9.646362957847787,2.8092211875396607
0.5800000000000001,3457.991300873585,26.644107303197224,3.6131766947466724
0.59,1882.0360239882202,14.866030486088938,1.9931259337688587
0.6,3497.668889012751,24.159389120095355,3.653396908599259
0.61,3799.0567518726803,29.47969366455027,3.9159357091002005
0.6200000000000001,3946.7808500647434,17.133189086484116,4.023777400553089
0.63,3829.0512416890206,19.1770368896333,3.936957165278448
0.64,3891.9521883518587,16.08546069607787,3.982136023804966
0.65,4552.146856258729,35.531428006484774,4.713965819602746
0.66,3738.6148612330926,13.335543609246916,3.7999130710141857
0.67,4096.92113707203,18.816543441247248,4.173368749870926
0.68,6225.940825686017,93.6214760862746,6.38474533122568
0.6900000000000001,5717.156221317778,82.93243749261234,5.9036216290055945
0.7000000000000001,4777.889983237946,39.14005651015266,4.897100482982649
0.7100000000000001,5525.072773979015,249.1028254449379,5.62128898119022
0.7200000000000001,5554.6985450050515,184.32333788953457,5.598087482682184
0.73,5971.306562245441,118.94960069562602,6.136497465183914
0.74,6599.541086646545,111.5222438164931,6.737667665120804
0.7500000000000001,6428.419062486331,79.38604338224323,6.585526102229434
0.76,6411.886907416091,59.75059059738001,6.683275494200479
0.77,6790.438462193584,347.40020722899544,6.977827048087312
0.78,7765.971969753763,76.95657700958418,7.847631300478148
0.79,7295.281579955931,34.03007318591468,7.418946773012368
0.8,7701.487842351528,124.3255207976513,7.884876380067904
0.8099999999999999,8786.591593276622,87.57831283709791,8.919796671139272
0.8200000000000001,9214.644762750715,226.00721199834814,9.42663674740084
0.83,7148.387197160075,481.4645508373584,7.367621066155365
0.8400000000000001,10136.354499764284,100.24089131659379,10.390628528118054
0.8500000000000001,10001.194803522694,89.70951085215484,10.127010853160165
0.86,12410.203337480318,255.0388504724018,12.603059456482324
0.8700000000000001,11883.41109566255,160.5735856651839,11.955623197225563
0.88,12344.063419290982,230.76910575751023,12.523533605977349
0.89,13982.809582202202,275.34790639179454,14.180115040624806
